name1,name2,score
jenn suhr,melahn laura,0.011814284138381481
etan frankel,bryan james wagner,0.009784208610653877
steven handel,matthew obrien,0.011028772220015526
berry l cannon,eddie paul,0.009660143405199051
rafael medoff,frederic mclaughlin,0.018416330218315125
charles davey,scott berkun,0.01351168006658554
william mcgirt,mcelligott john j,0.041563957929611206
ronnie correy,katie burkhart,0.011513075791299343
george robert salisbury,compton i white sr,0.010586909018456936
william hall bill janeway,doug dunakey,0.009524689055979252
eric coleman,dr nils j diaz,0.009694517590105534
raymond howard,brianna zunino denison,0.010406806133687496
turner madeline,samuel johnston,0.009841135703027248
norris embry,sophia elizabeth armstrong reed,0.010166149586439133
sidney mcneill  sid  gutierrez,bonnie mark,0.00972876138985157
jonathan dory,irvin j borowsky,0.012676206417381763
giorgio borruso,page mary boomer,0.009809455834329128
roni horn,bill clements,0.009761864319443703
marcella comès winslow,peter turchin,0.009591171517968178
joseph steinberg,leshan eda,0.010404258035123348
kerry lloyd,fred dow fagg iii,0.010582230053842068
royster charles,reuben nakian,0.010676170699298382
michael roukes,douglas j feith,0.0111773032695055
pamela gilbert,mayor chris brown,0.009809029288589954
khloé kardashian odom,stanford moore,0.009682269766926765
kathrynne ann whitworth,cecile b kremer,0.010050926357507706
john evangelist walsh,noreen evans,0.0099393455311656
tj norris,neal alice b,0.010120929218828678
dr william j chiego,i b perrine,0.01103715505450964
goure dan,ralph bown,0.011008783243596554
gardner samuel,wohlforth charles p,0.012128039263188839
elizabeth l post,rick cleveland,0.009659737348556519
james t fields,patricia cronin,0.011098537594079971
charles a holloway,francis parker shepard,0.01006060466170311
maurice wertheim,bill linehan,0.011596832424402237
william edgar thornton,dalton harlon,0.013723261654376984
jackie robinson,paul thek,0.010004357434809208
judy rifka,nelson william,0.010338344611227512
jones arthur frederick,leonidas raptakis,0.010223307646811008
minges patrick,bob nonini,0.009878129698336124
michael s turner,rags morales,0.009262222796678543
jessica mckellar,chad zumock,0.010258300229907036
george cope,paul fix ii,0.01059187576174736
dr nils j diaz,frank hagel,0.011120853945612907
kaye harvey j,lia halloran,0.01114696729928255
david hudnut,james r hurley,0.03561652451753616
george t dunlap jr,james s sherman,0.012165246531367302
paul rabchenuk,rose charles,0.012812623754143715
wallace bernard jefferson,david anthony durham,0.010135027579963207
algernon sidney paddock,foster friess,0.009426413103938103
colin edwards,albert taylor  apple  sanders jr,0.009452397003769875
michael castleman,samuel b thomsen,0.011631233617663383
josh wagner,keith veney,0.010439164005219936
lucy hanna,joseph verner reed jr,0.010221348144114017
arthur leonard schawlow,john cuneo,0.010155335068702698
stanley engerman,voldstad john,0.010458496399223804
rod benson,jef d cook,0.00937485508620739
brad steiger,cory arcangel,0.0094560282304883
ben katchor,joshua field,0.010013571009039879
kathy baker guadagnino,julia griggs havey,0.009634739719331264
dat nguyen,william j ripple,0.009645924903452396
james mcdougal hart,mort todd,0.01971328631043434
emory melton,valerie valusek,0.01034917589277029
rachel binah,tim saccardo,0.010781328193843365
don kopp,robert b walden,0.012556064873933792
tom richard,schell francis h,0.012085232883691788
david chung,william buchanan daniel iv,0.010643328540027142
gary kaleda,janis klecker,0.016362354159355164
tyler schultz,caspar rené gregory,0.010439793579280376
allie morrison,betsy graves reyneau,0.012406007386744022
robert kayen,mark a weinberger,0.0121312215924263
noam elkies,joe petro iii,0.010069028474390507
sally little,jack naylor,0.011671516112983227
jamie lynn corkish,spitzley bertrand curtis,0.010117203928530216
thomas beatie,sumwalt robert l,0.01250840350985527
william h osborne,thomas r diluglio,0.0106343450024724
sterling seagrave,irving john gill,0.010087705217301846
grinde donald a jr,mark alfred carleton,0.010307613760232925
clyde lee giles,irene hughes,0.010886075906455517
thomas goodwin pinnock,kennedy,0.014291731640696526
thomas daniel weiskopf,richard a lutz,0.01276601292192936
georgia benkart,dennis higgins bonnen,0.009601259604096413
eric spoto,frank speck,0.030112164095044136
william g conway,matt harmon,0.011924849823117256
chan woods,joe bolton,0.010031596757471561
andrew wilson,william j knight,0.014223836362361908
walt kuhn,greg kraft,0.02933686599135399
ryan wilson,arthur t benjamin,0.012628563679754734
jenny kropp,marcella comès winslow,0.009548119269311428
harold sossen,whiting albert nathaniel,0.009705300442874432
andrew farmer,chris patton,0.009767679497599602
van c mow 毛昭憲,allen lane miller iii,0.00975771714001894
ronni chasen,summers paul,0.010409247130155563
jim crumlish,don carey,0.010322939604520798
cecilia rouse,greg lindquist,0.01036598440259695
dr sidney wade,lucas roy,0.009917335584759712
davidow joie,allan neil weiss,0.010540870949625969
petrusich amanda,papermaster steve,0.009367910213768482
leon davidoff,krause charles,0.011734620667994022
karen mcaloon,william pereira,0.013545152731239796
jim bolin,tommy turner,0.010824930854141712
leftow joy,tom mcadams,0.011434502899646759
woodley sandra,richard stromback,0.012470940127968788
fred sexton,elfriede abbe,0.013906099833548069
titian ramsay peale,piers david nash,0.00961075909435749
washburn lemuel kelley,alec soth,0.013348087668418884
elizabeth strout,roger duffy,0.009774068370461464
fred jay seaver,benoit&#8201;refin his autobiography mandelbrot did not add a circumflex to the  i  ie  î  in his first name he sometimes? included  b  as a middle initialgroup=nname=mandelbrots_name mandelbrot,0.26630276441574097
brian trow,leona wood,0.00968786422163248
walter pierce,angela park,0.01044105552136898
richard duffin,cosmo fujiyama,0.009513611905276775
howell william henry,dale w jorgenson,0.01479527447372675
alfred s yue,benjamin labaree,0.010610425844788551
peter klein,richard n price iii,0.012261632829904556
mackenzie gordon jr,karen kilimnik,0.010948139242827892
gordon kane,kevin jeffries,0.015034378506243229
ed rosenthal,eli broad,0.012205258011817932
elder alfonso,h w harkness,0.011346898041665554
sanborn alvan f,james still,0.009515480138361454
ellen schreiber,arthur tappan pierson,0.011031243950128555
john hoynes,francis honeycutt,0.011413292028009892
senn alfred e,elizabeth weir,0.012783343903720379
todd klein,carlos bilbao,0.009583926759660244
henry morgenthau iii,jeffrey michael quinney,0.01015898771584034
phillip l isenberg,bernard jackvony,0.01195758767426014
william l  bill  mitchell,don gavin,0.011593875475227833
van de water frederic franklyn,michael piller,0.010361138731241226
richard caton woodville senior,marty gearheart,0.011377654038369656
charles bird king,connell miles fort sr,0.009675021283328533
ryan mary p,william ennis thomson,0.011847362853586674
carl smith,davy crockett,0.011813024990260601
marsha lester,kest bryan,0.016728170216083527
jerome a chazen,john schickel,0.015119832940399647
meritt benjamin dean,paul singer,0.009465595707297325
john p rust,roman grant,0.010819663293659687
marcus major,richard two elk,0.009740045294165611
harold hafer fisher,lyman wynne,0.009929375723004341
michael late benedum,edward joseph odonnell,0.00980907678604126
don armes,richard m pollack,0.0114065520465374
william n oatis,edward m riseman,0.012126713991165161
blaine capatch,lee filer,0.010664679110050201
anatoly larkin,hallinan joseph t,0.01101592369377613
howard j burnett,mitchell joachim,0.01461760699748993
brian pimental,dana c quigley,0.011402713134884834
shields donald l,daniel h lowenstein md,0.010991083458065987
john m dunn,darrell kestner,0.011623518541455269
robert mihaly,lois wolk,0.013080599717795849
taro yamamoto,kenneth allan still,0.009310430847108364
edward lee croft,wendy ward,0.009681195951998234
hotchkiss enos t,han-lim lee,0.009501860477030277
carl thomas hoppe,fred c bond,0.012428372167050838
alfred e alquist,sophie tatum lacroix,0.009766383096575737
jean sutton,james rushmore wood,0.01311320997774601
michael hussar,jay chiat,0.010409748181700706
james wong howe asc,raphael hillyer,0.014084694907069206
gabriel schoenfeld,jim kuypers,0.014123582281172276
way bandy,anthony cerami,0.00991707295179367
follett wilson,mary jo bang,0.01055128127336502
benjamin b dailey,george anson bruce,0.010289670899510384
harry sauce,michael brüning,0.01012990903109312
paul a mcnally,stephen brent lowery,0.01434711366891861
jay l lush,stephanie a finley,0.01161182764917612
james henry whitecotton,stefan hirsch,0.012646162882447243
robert lipshutz,divine,0.010169629007577896
morris charles,suttles doug,0.010987834073603153
george cobb,donald weber,0.010548119433224201
shirley spork,loren james shriver,0.009811113588511944
harry d wilson,jeff simmons,0.014532813802361488
zeuch william,henry s rubin,0.010635016486048698
mike joyce,david b healy,0.012822072021663189
william c martel,james william hackett,0.05847102031111717
mary bly,david walker,0.01104447990655899
ed drew,elizabeth thomson,0.013173164799809456
sergei alexander schelkunoff,john larue,0.01062639057636261
okagaki lynn,david novstrup,0.010603293776512146
stickney stuart,malone james f,0.010570419020950794
bolen jean shinoda,marilyn henry,0.009550546295940876
thomas r bard,patrick a lee,0.013240882195532322
daniel russell brown,jackie johnson,0.01100083813071251
jim bob bizzell,cathy podewell,0.012938388623297215
david yang,mr natural,0.009599460288882256
bruce goodwin,michael krogmann,0.010717201046645641
debra moody,breeding brett,0.009711557999253273
richard elliott fehr,fred linari,0.022333640605211258
fred herreshoff,max mason,0.010691427625715733
joseph vogel,delugach al,0.010806203819811344
matthew gavin frank,mike stevens,0.02474421076476574
katy sullivan,douglas a blackmon,0.01081519853323698
anne koedt,frederick walcott keith,0.010934893041849136
william t miller,mike wilson,0.024151725694537163
forbes tim,june gale,0.009699536487460136
jim trujillo,robert b carter,0.011106060817837715
johnathan loyd,michael cejka,0.01048983819782734
melville eastham,dopus nicholas,0.0098772207275033
mark edward,spector jonathan,0.01124640554189682
bryan norcross,christopher phillips,0.011856745928525925
david michael medina,rosemary cove,0.009659189730882645
robbie conal,duey henry ludwig,0.00962161272764206
sandré swanson,rich vos,0.011931313201785088
charles lawrance,kevin tsujihara,0.009776805527508259
brian e daley sj,rob calloway,0.011427104473114014
aldridge a owen,robert anthony gamez,0.010430783033370972
aris ambríz,jake kilrain,0.010827591642737389
william emmett studwell,ferrari sheppard,0.013731724582612514
roth stephen l,betim muço,0.009989029727876186
lee raymond,spinner steve,0.009764133021235466
coppens georges augustus gaston de,bob thompson,0.009836189448833466
walter prichard eaton,sam katz,0.018128059804439545
thomas prince,willie jackson,0.011271582916378975
martha graham,emek,0.011644781567156315
henry sanborn noyes,cathie black,0.010583607479929924
ted j kroll,arnold jack rosenthal,0.01644720509648323
donald a wallance,hochberg,0.012888518162071705
bert halperin,donald eugene chambers,0.011494476348161697
keri hehn,chris rice,0.00987064279615879
asprey robert b,daniel russell brown,0.01945062167942524
stearns,gilbert brown wilson,0.011376415379345417
james a mcdivitt,john clayton nienstedt,0.01007581315934658
strong frank,arnold williams,0.010530631057918072
marilou awiakta,james c russell,0.010004952549934387
lewi grant,letterio calapai,0.010190500877797604
jim bird,michael cummings,0.011361891403794289
david whitaker,ronnie floyd,0.009912949055433273
rick pearson,adalbert j volck,0.01116336788982153
lani ogrady,j presper eckert,0.011488177813589573
shais taub,james donald walsh,0.010363016277551651
jacob schiff,allen ross scaife,0.019052190706133842
isaac soyer,ilan stavans,0.012617984786629677
ediger steven,nick towne,0.010287403129041195
richard d bronson,ronald michael sega,0.011631748639047146
john d corbett,scott strausbaugh,0.01378821674734354
nick lowe,paul kollsman,0.012646585702896118
d richard hipp,ron grant,0.011299281381070614
thomas kailath,herzenberg leonore,0.01135968416929245
mara davis,evsey domar,0.010347179137170315
tony sisti,alton e bailey,0.057147253304719925
mary katherine goddard,escalante alicia,0.009648394770920277
randy kirner,john c palmer,0.01223541796207428
david a agard,jack draxler,0.020753974094986916
paul meltsner,g a hardaway,0.011695174500346184
winokur jon,marsha sue ivins,0.011293715797364712
dick ayers,zadock pratt,0.011003806255757809
bill dubay,leo harvey diegel,0.009994897060096264
holley mangold,john m fabian,0.014939997345209122
michael leroy juárez,kelly fajardo,0.010280875489115715
sister nancy nolan sp,heman humphrey,0.009541564621031284
mary early,lamoreaux wilbur,0.010454297997057438
dr stephen feldman,marjorie clapprood,0.009927650913596153
paris cullins,allen w  puddler  harris,0.010584247298538685
chris limahelu,robert a scott,0.010914577171206474
paul bandy,george libman engel,0.01004085410386324
nathan greene,arthur hall smith,0.010369878262281418
katherine k wallman,ian akin,0.01151889469474554
ken page,mike carey,0.011714067310094833
herbert eli scarf,charles finch,0.010286480188369751
lewis thomas,stephen k white,0.013260804116725922
adeline catherine anderson,joseph lee bast,0.010499944910407066
