,answer1,answer2,label,berttrained
2334,Shantanu Maheshwari,Karan Wahi,0.0,0.4300997853279114
2335,Shantanu Maheshwari,Meiyang Chang,0.0,0.2225247621536255
2336,warm ocean waters,Coal,0.0,0.10263153910636902
2337,warm ocean waters,differences in the atmospheric pressure,0.0,0.20803309977054596
2338,warm ocean waters,solar energy,1.0,0.23369620740413666
2339,warm ocean waters,heat,1.0,0.4979129135608673
2340,warm ocean waters,heat from the evaporation of water,1.0,0.385404497385025
2341,warm ocean waters,the high ocean temperature,1.0,0.6430000066757202
2342,The discovery of hyperbolic geometry,physics,0.0,0.33192840218544006
2343,The discovery of hyperbolic geometry,Newtonian physics,0.0,0.27479416131973267
2344,The discovery of hyperbolic geometry,molecular genetics,0.0,0.2780023515224457
2345,The discovery of hyperbolic geometry,three,0.0,0.06469596177339554
2346,The discovery of hyperbolic geometry,Two,0.0,0.03516716510057449
2347,The discovery of hyperbolic geometry,scientific revolution,1.0,0.2560780346393585
2348,The discovery of hyperbolic geometry,the copernican revolution,2.0,0.20582793653011322
2349,The discovery of hyperbolic geometry,quantum mechanics,2.0,0.23088206350803375
2350,1987,the 1980s,2.0,0.3202584683895111
2351,16,two,0.0,0.18559542298316956
2352,16,12,0.0,0.3546352684497833
2353,16,32,0.0,0.33357298374176025
2354,16,32 teams,0.0,0.23141935467720032
2355,"April 14, 2019",april 2019,2.0,0.7390136122703552
2356,"April 14, 2019",2019,2.0,0.6173674464225769
2357,stone tools,CGI,0.0,0.032256316393613815
2358,stone tools,hunt,0.0,0.1335919201374054
2359,Sanjay Basu,karanvir bohra,0.0,0.3338952958583832
2360,Sanjay Basu,Naman Shaw,0.0,0.3551066517829895
2361,Sanjay Basu,hiten tejwani,0.0,-0.02112891711294651
2362,Sanjay Basu,Vikas Sethi,0.0,0.27209973335266113
2363,Sanjay Basu,Nikhil,0.0,0.06816563010215759
2364,Sanjay Basu,Raja,0.0,0.15832027792930603
2365,Sanjay Basu,Sanjay Swaraj,2.0,0.5487687587738037
2366,"January 17, 2006",April 2006,0.0,0.5029495358467102
2367,"January 17, 2006",approximately 2. 97 billion years ago,0.0,-0.0885794460773468
2368,"January 17, 2006","June 1, 2006",0.0,0.5822979807853699
2369,"January 17, 2006",2006,2.0,0.5032932162284851
2370,Warren G. Harding,Nixon,0.0,0.12151073664426804
2371,Warren G. Harding,pewdiepie,0.0,0.2537582814693451
2372,Warren G. Harding,NASA,0.0,0.09280109405517578
2373,Warren G. Harding,albert bacon fall,1.0,0.1596364825963974
2374,Warren G. Harding,United States President Warren G. Harding,2.0,0.9238698482513428
2375,either after the element name,atomic nucleus,0.0,0.26936498284339905
2376,either after the element name,the nucleus,0.0,0.20305794477462769
2377,either after the element name,after the element name,2.0,0.8925186395645142
2378,no,18,0.0,0.2758640646934509
2379,no,18 years or older,0.0,0.12483083456754684
2380,no,Oregon,0.0,0.30402475595474243
2381,no,none specified,2.0,0.48681536316871643
2382,74,154027,0.0,0.10106940567493439
2383,74,1800,0.0,0.26895347237586975
2384,74,"approximately 36,900 outlets",0.0,0.09628749638795853
2385,74,two,0.0,0.1593969315290451
2386,74,three,0.0,0.2978878915309906
2387,74,1400,0.0,0.3337011933326721
2388,74,67,1.0,0.44660189747810364
2389,74,59,1.0,0.3379920423030853
2390,74,100,1.0,0.23865526914596558
2391,74,29,1.0,0.27614375948905945
2392,1857,"October 22, 1982",1.0,0.17705292999744415
2393,short loin,closer to the front,0.0,0.14526554942131042
2394,25,revenge of the island,0.0,0.13987186551094055
2395,25,16,0.0,0.25441840291023254
2396,25,26,0.0,0.7137008309364319
2397,25,The Last One,0.0,0.12146992236375809
2398,25,season four,0.0,0.07571159303188324
2399,25,the aftermath,0.0,0.23315690457820892
2400,25,"\""The Last Day\""",0.0,0.04462955519556999
2401,2011,2018,0.0,0.5326881408691406
2402,front-wheel drive,awd,0.0,0.21706336736679077
2403,front-wheel drive,FWD,0.0,0.31752365827560425
2404,front-wheel drive,front - wheel drive,2.0,0.9176552891731262
2405,Royal Automobile Club,retriever activities center,0.0,0.07061030715703964
2406,Royal Automobile Club,Rutgers Athletic Center,0.0,0.20077092945575714
2407,Royal Automobile Club,Royal Agricultural College,0.0,0.5510039925575256
2408,Royal Automobile Club,ra's al ghul,0.0,0.29853999614715576
2409,Royal Automobile Club,the National Basketball Association,0.0,0.2101995050907135
2410,Royal Automobile Club,Resource Access Control Facility,0.0,0.16809119284152985
2411,Royal Automobile Club,Royal Automobile Club of Western Australia,2.0,0.7695139050483704
2412,1909,1907,0.0,0.60965496301651
2413,1909,1913,0.0,0.4733339250087738
2414,1909,"June 1, 2008",0.0,0.2363169640302658
2415,1909,1875,0.0,0.071993887424469
2416,1909,1915,0.0,0.27760347723960876
2417,1909,1800,0.0,0.2417680323123932
2418,1909,1870,0.0,0.1988755166530609
2419,1962,1971,0.0,0.330163836479187
2420,in the season finale,the turning point,0.0,0.26601606607437134
2421,in the season finale,The End of the Affair,0.0,0.4843677878379822
2422,in the season finale,my brother's keeper,0.0,0.14296774566173553
2423,in the season finale,season 8,0.0,0.530561625957489
2424,in the season finale,"\""Disturbing Behavior\""",0.0,0.17961502075195312
2425,in the season finale,The Hybrid,0.0,0.0819469764828682
2426,in the season finale,In the season three finale,1.0,0.7195749282836914
2427,Caribbean Sea,in the caribbean sea,2.0,0.7807050347328186
2428,Caribbean Sea,Caribbean,2.0,0.875910758972168
2429,Caribbean Sea,in the Caribbean,2.0,0.550137460231781
2430,20–40 million,543,0.0,0.07144481688737869
2431,20–40 million,705,0.0,0.03916621580719948
2432,20–40 million,four,0.0,0.3244059979915619
2433,20–40 million,as many as a thousand,0.0,0.18861331045627594
2434,20–40 million,149\\u2013155,0.0,0.155794158577919
2435,Oscar Hertwig,august weismann,0.0,0.33157578110694885
2436,Oscar Hertwig,RNA,0.0,0.11656798422336578
2437,Oscar Hertwig,Ernest Rutherford,0.0,0.2645329535007477
2438,Oscar Hertwig,Robert Brown,0.0,0.07904144376516342
2439,"January 10, 1957",1942,0.0,0.38884833455085754
2440,"January 10, 1957",1957,2.0,0.6147671341896057
2441,Richard Madden,Golden Globe Award,0.0,0.1403258740901947
2442,Richard Madden,The Handmaid's Tale,0.0,0.12670011818408966
2443,Richard Madden,best lead actor,0.0,0.14319734275341034
2444,Richard Madden,annual,0.0,0.14070899784564972
2445,Richard Madden,The Alan Young Show,0.0,0.1845845729112625
2446,Richard Madden,james reynolds,1.0,0.14948801696300507
2447,Richard Madden,Sterling K. Brown,1.0,0.12357156723737717
2448,Richard Madden,Matthew Rhys,1.0,0.34176963567733765
2449,Jason Bateman,James Vincent McNichol III,0.0,0.03736846521496773
2450,Jason Bateman,Bateman,0.0,0.9023741483688354
2451,Jason Bateman,Dabbs Greer,0.0,0.16041742265224457
2452,Jason Bateman,victor french,0.0,0.030905773863196373
2453,Jason Bateman,Linwood Boomer,0.0,0.2550053596496582
2454,Jason Bateman,Michael Landon,0.0,0.3113406002521515
2455,6,13,0.0,0.35486575961112976
2456,6,10,0.0,0.3930297791957855
2457,6,8,0.0,0.4949466288089752
2458,coati,Giant otter,0.0,0.15559209883213043
2459,coati,eurasian badger,0.0,0.11124551296234131
2460,coati,Fred Newman,0.0,0.14529229700565338
2461,coati,Mustela,0.0,0.40309616923332214
2462,coati,tayra,1.0,0.2445375621318817
2463,coati,mustelid,1.0,0.21087603271007538
2464,coati,Long-tailed weasel,1.0,0.3038528263568878
2465,Full Metal Jacket,High Valley,0.0,0.23246419429779053
2466,Full Metal Jacket,British,0.0,0.11242937296628952
2467,Full Metal Jacket,Carolina,0.0,0.017648952081799507
2468,Since 1978,1978,0.0,0.849989652633667
2469,Since 1978,1966,0.0,0.26254764199256897
2470,Since 1978,several decades,1.0,0.2554629445075989
2471,Since 1978,1934 and 1966,1.0,0.23122476041316986
2472,Georgia,Mr. Jim Gentry,0.0,0.2801884412765503
2473,Georgia,doom,0.0,0.2320319563150406
2474,Georgia,Fernando,0.0,0.11581005901098251
2475,Georgia,Jono,0.0,0.1916818916797638
2476,2018,1994,0.0,0.2747707664966583
2477,2018,2017,0.0,0.5046243667602539
2478,2018,2005,1.0,0.3652538061141968
2479,2018,2013,1.0,0.5364640355110168
2480,"October 16, 2018",2017,0.0,0.332051545381546
2481,"October 16, 2018",October 10,1.0,0.5010454058647156
2482,"October 16, 2018",2018,2.0,0.5985263586044312
2483,John Roberts,John Glover Roberts Jr.,1.0,0.7469412684440613
2484,1 July 2014,2017,0.0,0.4422870874404907
2485,parts of southern California,los angeles,1.0,0.2874915599822998
2486,parts of southern California,United States,1.0,0.3188897967338562
2487,parts of southern California,Brazil,1.0,0.09817935526371002
2488,parts of southern California,California,1.0,0.6868140697479248
2489,parts of southern California,"Atlanta, Georgia",1.0,0.1805221140384674
2490,parts of southern California,across california,1.0,0.6416509747505188
2491,parts of southern California,Tokyo,1.0,0.11082766205072403
2492,parts of southern California,United Kingdom,1.0,0.1891547590494156
2493,seven,three,0.0,0.17804422974586487
2494,seven,one,0.0,0.24535633623600006
2495,increase,nucleosynthesis,0.0,0.3020026683807373
2496,increase,isotope,0.0,0.2558647692203522
2497,increase,two,0.0,0.18729062378406525
2498,increase,increase down each group,1.0,0.5596039295196533
2499,increase,increase down,1.0,0.7818923592567444
2500,19,18,0.0,0.6482215523719788
2501,19,18 in 42 of the 50 states \u2014 but 19,1.0,0.5604718327522278
2502,Erin Gruwell,teacher,0.0,0.11893436312675476
2503,Erin Gruwell,Richard LaGravenese,0.0,0.2515967786312103
2504,Erin Gruwell,Emma Curtis Hopkins,0.0,0.17821721732616425
2505,never,1996,0.0,0.3185816705226898
2506,never,1803,0.0,0.25188517570495605
2507,never,the late 17th century,0.0,0.10473290830850601
2508,never,1776,0.0,0.25293785333633423
2509,never,1835,0.0,0.11806271970272064
2510,Joseph Juran,g. h. hardy,0.0,0.11863759905099869
2511,Joseph Juran,Dorian Shainin,1.0,0.15740017592906952
2512,Joseph Juran,Joseph M. Juran,2.0,0.9185377955436707
2513,Glenn Close,frances mcdormand,1.0,0.21001607179641724
2514,Glenn Close,Julie Andrews,1.0,0.080445297062397
2515,Glenn Close,Meryl Streep,1.0,0.07382136583328247
2516,Glenn Close,jane fonda,1.0,0.1486235111951828
2517,season 6,season eight,0.0,0.5571660995483398
2518,season 6,season six,2.0,0.9405907988548279
2519,season 6,sixth season,2.0,0.8316607475280762
2520,season 6,Seasons 6\u20137,2.0,0.6310843825340271
2521,season 6,sixth,2.0,0.6533313989639282
2522,2017,"november 1, 2017",2.0,0.594994068145752
2523,Lincoln Financial Field,lincoln financial field in philadelphia,1.0,0.6778342127799988
2524,Gloria Sherry,Polly Cutter,0.0,0.17736853659152985
2525,Gloria Sherry,Marilyn Sellars,0.0,0.3626980185508728
2526,Gloria Sherry,gloria smyth,2.0,0.5362393260002136
2527,Registered persons,returning officers,0.0,0.1799391210079193
2528,Registered persons,Dionysius Exiguus,0.0,0.08876621723175049
2529,Registered persons,AEC,0.0,0.13064637780189514
2530,Registered persons,elections canada,1.0,0.24264559149742126
2531,Registered persons,the electoral agency,1.0,0.36329108476638794
2532,Registered persons,Each federal electoral district,1.0,0.26033711433410645
2533,Registered persons,national register of electors,1.0,0.5686997175216675
2534,Registered persons,local entity,1.0,0.3503212332725525
2535,exponent,expectation operator,0.0,0.4434584379196167
2536,exponent,summation,0.0,0.33700206875801086
2537,James Seay,Edmund Gwenn,0.0,0.06371141225099564
2538,James Seay,john payne,0.0,0.2282073199748993
2539,"December 1, 2018",2002,0.0,0.2270309329032898
2540,"December 1, 2018",2017,0.0,0.32222771644592285
2541,"December 1, 2018","january 8, 2018",1.0,0.6157078742980957
2542,"December 1, 2018","December 1, 2012",1.0,0.6367557048797607
2543,"December 1, 2018",2018,1.0,0.6179569959640503
2544,longitudinal study,Kinetics,0.0,0.21004103124141693
2545,longitudinal study,three,0.0,0.1448277235031128
2546,longitudinal study,longitudinal,2.0,0.8293460011482239
2547,1900,1982,0.0,0.21625299751758575
2548,1900,2002,0.0,0.3273068070411682
2549,1900,in the 20th century,2.0,0.29317328333854675
2550,1900,20th century,2.0,0.3428744077682495
2551,18,13 years,0.0,0.28580278158187866
2552,18,16,0.0,0.5343758463859558
2553,Ken Block,ryan newell,0.0,0.2108468860387802
2554,Ken Block,Cathy Connor,0.0,0.06901281327009201
2555,Ken Block,cathy lewis,0.0,0.07852720469236374
2556,Ken Block,Leslie Wilson,0.0,0.05725880339741707
2557,Ken Block,Shirley Booth,0.0,0.32399892807006836
2558,Peter,jude,0.0,0.2901117205619812
2559,Corn,alfalfa,0.0,0.2317732870578766
2560,India,asia pacific,0.0,0.34421417117118835
2561,India,United States,0.0,0.3185402750968933
2562,India,mexico,0.0,0.3535248339176178
2563,India,Switzerland,0.0,0.16718292236328125
2564,India,Asia,0.0,0.44629207253456116
2565,India,Israel,2.0,0.37733718752861023
2566,"October 15, 2018","October 12, 2017",1.0,0.37996724247932434
2567,Monarchy,Yuan dynasty,0.0,0.26659849286079407
2568,Monarchy,patrimonial feudalism,0.0,0.4121590554714203
2569,Monarchy,communist,0.0,0.22859232127666473
2570,Monarchy,feudal system,0.0,0.40302786231040955
2571,Monarchy,Republic,0.0,0.35579729080200195
2572,Monarchy,Nationalist,0.0,0.16567574441432953
2573,Monarchy,"a non-democratic, parliamentary-style central assembly",0.0,0.26767364144325256
2574,Monarchy,mongolian - style democracy,1.0,0.2500078082084656
2575,Gaul,gallia,0.0,0.5551422834396362
2576,Gaul,Francia,0.0,0.325260728597641
2577,Gaul,Provincia Belgica,0.0,0.20612993836402893
2578,Dana Slosar,Maureen Wroblewitz,0.0,0.1660812646150589
2579,Dana Slosar,Sheena Liam,0.0,0.10313650965690613
2580,Prague,desert,0.0,0.06787445396184921
2581,Prague,Nice,0.0,0.23660148680210114
2582,Prague,"Harstad, Norway",0.0,0.0961594209074974
2583,Prague,dresden,1.0,0.2851312756538391
2584,Prague,charlottetown,1.0,0.2877315580844879
2585,Prague,London,2.0,0.3302302658557892
2586,Prague,Amsterdam,2.0,0.4170968532562256
2587,F. Scott Fitzgerald,the roaring twenties,0.0,0.19914087653160095
2588,F. Scott Fitzgerald,African and European music,0.0,0.051876991987228394
2589,F. Scott Fitzgerald,green,0.0,0.15022097527980804
2590,F. Scott Fitzgerald,American author F. Scott Fitzgerald,2.0,0.9024944305419922
2591,silicate solid crust,Mantle,0.0,0.1500655859708786
2592,silicate solid crust,lithosphere,1.0,0.35549071431159973
2593,Boston suburbs,maine,0.0,0.24091611802577972
2594,Boston suburbs,Boston,0.0,0.7034591436386108
2595,Boston suburbs,"brevard county, florida",0.0,0.15978240966796875
2596,Boston suburbs,British Columbia,0.0,0.20737731456756592
2597,Boston suburbs,Maryland,0.0,0.17845602333545685
2598,Boston suburbs,Massachusetts,2.0,0.41723284125328064
2599,1870,November 1871,0.0,0.583164393901825
2600,1870,1994,0.0,0.046022821217775345
2601,The 1935Â Labor Day hurricane,harvey,0.0,0.2333834320306778
2602,The 1935Â Labor Day hurricane,Michael,0.0,0.1301611363887787
2603,The 1935Â Labor Day hurricane,Hurricane Michael,0.0,0.3204185962677002
2604,The 1935Â Labor Day hurricane,Hurricane Charley,0.0,0.236345112323761
2605,The 1935Â Labor Day hurricane,hurricane harvey,0.0,0.3719857335090637
2606,The 1935Â Labor Day hurricane,Great Galveston Hurricane,0.0,0.3279494345188141
2607,The 1935Â Labor Day hurricane,Wilma,0.0,0.19585788249969482
2608,The 1935Â Labor Day hurricane,1935 Labor Day hurricane,1.0,0.9405372142791748
2609,"Darrel ""Darry"" Curtis",Steve Randle,0.0,0.1265791803598404
2610,"Darrel ""Darry"" Curtis",older brother,0.0,0.27477556467056274
2611,"Darrel ""Darry"" Curtis",Johnny Cade,0.0,0.25085049867630005
2612,"Darrel ""Darry"" Curtis",ponyboy curtis,0.0,0.2964738607406616
2613,"Darrel ""Darry"" Curtis",Wendy Fraser,0.0,0.28299668431282043
2614,"Darrel ""Darry"" Curtis","Dallas \""Dally\"" Winston",0.0,0.2839139699935913
2615,"Darrel ""Darry"" Curtis",darrel curtis,2.0,0.40416789054870605
2616,Eric Swaffer,Vichai Srivaddhanaprabha,0.0,0.11548151075839996
2617,Eric Swaffer,Jack Lowden,0.0,0.07680131494998932
2618,Eric Swaffer,Matthew Wood,0.0,0.10849939286708832
2619,3m-5m,ileocolic orifice,0.0,0.1305125206708908
2620,3m-5m,two,0.0,0.07452695071697235
2621,3m-5m,3m - 5m,1.0,0.9314885139465332
2622,David J. Ryder,Treasurer of the United States,0.0,0.2441888153553009
2623,8,26,0.0,0.1545521467924118
2624,8,13,0.0,0.2809218764305115
2625,8,10,0.0,0.47684523463249207
2626,8,eight,2.0,0.8952361345291138
2627,tu regions,Beijing,0.0,0.11314376443624496
2628,tu regions,Yin,0.0,0.20923836529254913
2629,tu regions,yellow river valley,1.0,0.2756878435611725
2630,2010,1966,1.0,0.3413604497909546
2631,2010,"february 6, 2011",2.0,0.34627068042755127
2632,Pennsylvania Dutch superstition,Pennsylvania Dutch,2.0,0.7737811207771301
2633,Duane Allman,FTSE Russell,0.0,0.21436052024364471
2634,Duane Allman,William Miller,0.0,0.1950657069683075
2635,Duane Allman,Stillwater,0.0,0.12742160260677338
2636,Duane Allman,Gregg Allman,1.0,0.6886948943138123
2637,47,44 states,0.0,0.6006373167037964
2638,47,three,0.0,0.2641851305961609
2639,Brazil,sri lanka,0.0,0.2199469655752182
2640,Brazil,India,0.0,0.27571654319763184
2641,Brazil,Cascade Caverns,0.0,0.14114342629909515
2642,Brazil,Cueva del Medio,1.0,0.12400086969137192
2643,Brazil,Americas,1.0,0.4770645499229431
2644,Brazil,La Brea Tar Pits in Los Angeles,2.0,0.0331556461751461
2645,Dyscalculia,CF,0.0,0.2027268409729004
2646,Dyscalculia,Latin,0.0,0.1984446793794632
2647,Health information technology,Biomedical sciences,0.0,0.3893403112888336
2648,Health information technology,pathophysiology,0.0,0.2976722717285156
2649,Health information technology,Europe,0.0,0.08186008036136627
2650,Health information technology,BLS,0.0,0.021886875852942467
2651,Health information technology,public health informatics,1.0,0.6872019171714783
2652,sales tax,tariff,0.0,0.3617912232875824
2653,sales tax,tariffs,0.0,0.34236058592796326
2654,sales tax,customs duties,1.0,0.374359130859375
2655,sales tax,customs tariff,1.0,0.405144602060318
2656,135 minutes,29 minutes,0.0,0.18967856466770172
2657,135 minutes,124 minutes,0.0,0.5753962993621826
2658,135 minutes,113 minutes,0.0,0.6112622022628784
2659,135 minutes,10,0.0,0.1451297551393509
2660,135 minutes,four - day frame,0.0,0.08523951470851898
2661,135 minutes,152 minutes,0.0,0.5512462854385376
2662,135 minutes,approximately ten years,0.0,0.15484550595283508
2663,135 minutes,129 minutes,0.0,0.6613531708717346
2664,Sugar maple,acer saccharum,0.0,0.14490510523319244
2665,Sugar maple,The Tree of Peace Society,0.0,0.2246612310409546
2666,Sugar maple,oak,0.0,0.35434433817863464
2667,Sugar maple,norway spruce,0.0,0.2902732789516449
2668,Sugar maple,Rockefeller Center,0.0,0.028630554676055908
2669,Sugar maple,New York,0.0,0.10105107724666595
2670,Sugar maple,The sycamore,0.0,0.195354163646698
2671,AL,the AL winning 66,2.0,0.5178221464157104
2672,Crispin Glover,Verna Felton,0.0,0.21888068318367004
2673,Crispin Glover,Helena Bonham Carter,0.0,0.1542680263519287
