,answer1,answer2,label,bi_encoder
728,The Federalists,Congress,0.0,0.2951316833496094
304,972,about 900,1.0,0.29527705907821655
1694,10,the Atlantic Ocean,0.0,0.29544252157211304
2858,Nitrate,improper disposal of wastes,1.0,0.2954775393009186
1873,Operation Eagle Claw,CIA,0.0,0.29573050141334534
3263,Emily Blunt,julie andrews,0.0,0.2960342466831207
2783,George III,France,0.0,0.2961937189102173
448,Jerry Reed Hubbard,jerry reed,2.0,0.296377956867218
1474,Jillian Mele,Lauren Susan Green,1.0,0.29651421308517456
3203,Thalia Grace,Cleisidice,0.0,0.29661670327186584
2667,Sugar maple,norway spruce,0.0,0.29674655199050903
184,"January 2, 2016",2018,0.0,0.29694604873657227
3618,Saffron,Crocus sativus,0.0,0.2970740795135498
2060,Anocracy,military dictatorship,0.0,0.29722633957862854
1281,"March 2, 1836",2003,0.0,0.29727819561958313
168,Leto,jared leto,2.0,0.2973644733428955
137,1969,the 1980s,1.0,0.297392874956131
2235,Myers,Sam & Dave,0.0,0.29741939902305603
3557,Minnesota Vikings,Detroit Lions,0.0,0.29749196767807007
334,Frank Sinatra,Tom Hanks,0.0,0.2975127100944519
2581,Prague,Nice,0.0,0.29751795530319214
101,/,EPUB,0.0,0.29753291606903076
1599,July 2019,"September 20, 2016",2.0,0.2975460886955261
3350,Opposite,Decurrent,0.0,0.29758352041244507
1688,10,7 hurricanes,0.0,0.2976759970188141
2171,1951,1975,0.0,0.2976788282394409
2973,1978,2009,0.0,0.297916054725647
638,OWN,8,0.0,0.2981792688369751
2799,Lightning,wall charger,0.0,0.2982267141342163
305,972,981 different manuscripts,1.0,0.29835575819015503
1696,10,14\\u201319,0.0,0.29859811067581177
2473,Georgia,doom,0.0,0.2987116575241089
2756,TGRI,The Corporation,0.0,0.2987583875656128
307,the company Faro Automated Solutions,Isaac Asimov,0.0,0.2987663745880127
3432,production–possibility frontier,purchasing power parity,0.0,0.2987940013408661
2982,professional insolvency and restructuring practitioners,administrator,1.0,0.29897916316986084
2743,by the 5th century,1546,0.0,0.2990913391113281
1348,China,cai lun,2.0,0.2993977665901184
2496,increase,isotope,0.0,0.29944878816604614
1935,NC State,Oklahoma Sooners,1.0,0.299681156873703
1739,Taxonomy,Conservation biology,0.0,0.3000338673591614
3657,Robert de La Salle,rene - robert cavelier,2.0,0.30032074451446533
1489,Upstate New York,"Austin, Texas",0.0,0.3005388081073761
996,the Fifth Amendment,bill of rights,0.0,0.30079224705696106
283,036,123,0.0,0.3009125292301178
2472,Georgia,Mr. Jim Gentry,0.0,0.30121496319770813
213,shoulder blade,scapula,2.0,0.301547110080719
1359,Bulgaria,England,0.0,0.30162155628204346
1826,16,25,0.0,0.3016386926174164
2395,25,16,0.0,0.30163872241973877
3103,Moyra Fraser,Geoffrey Palmer,0.0,0.30238741636276245
1051,The Fury in the Jury,The Tyrant,0.0,0.3025815486907959
380,Shagun Pandey,Sushant Singh Rajput,0.0,0.30262836813926697
847,arbitrageur,Bull,0.0,0.30264440178871155
119,the governor,adjutant general,1.0,0.3027177155017853
337,the Middle East,the Atlas Mountains,0.0,0.30274510383605957
2583,Prague,dresden,1.0,0.30343765020370483
1754,Norma Koch,bette davis,2.0,0.3034762740135193
2485,parts of southern California,los angeles,1.0,0.30351701378822327
720,1909,1968,0.0,0.30363255739212036
2137,V6 single hybrid turbocharger engine,Diesel,0.0,0.3036497235298157
2984,Conrad,norval,0.0,0.3037243187427521
2638,47,three,0.0,0.30376777052879333
356,1,27,0.0,0.30416935682296753
2276,2018,1990,0.0,0.30424460768699646
1344,three,11,0.0,0.30433565378189087
1249,"Templeton ""Face"" Peck",Faceman,0.0,0.30438685417175293
511,after the year 2001,"March 3, 1931",0.0,0.3044833838939667
1769,Raúl Esparza,Steven M. Zirnkilton,0.0,0.30460309982299805
1129,3,two,0.0,0.3046824336051941
2825,16Â March 2018,2 december 2015,0.0,0.3055313527584076
710,"""Counterfeit""","July 9, 2016",0.0,0.30557024478912354
2852,1980,2015,1.0,0.3055788278579712
197,life,Cenozoic,0.0,0.3055919110774994
1403,Sara,ashley benson,0.0,0.3056681752204895
329,the Portuguese,Christopher Columbus,0.0,0.30569636821746826
2238,22,1,0.0,0.3059534728527069
2462,coati,tayra,1.0,0.3062109351158142
2765,"21,013","41, 900",0.0,0.30639463663101196
1016,70-85 million people,50 to 55 million,0.0,0.3066028654575348
477,the British government,Pakistan,0.0,0.3067028522491455
1627,Jury duty,Individual shared responsibility provision,0.0,0.3067726492881775
752,"Houston, Texas",vanderbilt stadium,0.0,0.30677855014801025
871,The Battle of the Labyrinth,The Sea of Monsters,0.0,0.3070271611213684
1798,of Precambrian,Paleoproterozoic era,1.0,0.30704551935195923
97,/,file.txt,0.0,0.30722442269325256
2782,the West Point cadet officer,sergeants,1.0,0.3074641525745392
3568,graphite or metal,permanent magnets,0.0,0.3079255223274231
2007,Alison Pill,Shelby Miller,0.0,0.30795571208000183
1238,2011,1898,0.0,0.3080565333366394
247,Surendra Pal,Dulquer Salmaan,0.0,0.3094467520713806
587,Missy Peregrym,Margaret Denise Quigley,0.0,0.3095948100090027
2920,May - August 2007,November 1963,0.0,0.3098086416721344
388,the spirit world,Hern\u00e1n Cort\u00e9s,0.0,0.3099311888217926
1303,02330,1906,0.0,0.3100721538066864
1286,four,10,0.0,0.31016039848327637
69,"December 4, 2018",2019,0.0,0.3101641535758972
299,town,agricultural,2.0,0.3102273941040039
80,Father Christmas,warmth,1.0,0.3104891777038574
510,after the year 2001,2009,0.0,0.31057626008987427
1672,Faithe Herman,chrissy metz,0.0,0.3107070326805115
1818,the United States Census,state legislatures,0.0,0.3107336759567261
202,"Somebody, presumably Thespis",aeschylus,0.0,0.3108765184879303
3406,Vive la révolution,vivat,0.0,0.3110426068305969
2549,1900,in the 20th century,2.0,0.31108996272087097
946,Randall Flagg,Walter Padick,2.0,0.31116339564323425
2301,Janet-Laine Green,Catherine Bell,0.0,0.3112456202507019
1737,Taxonomy,Biological systematics,0.0,0.31151482462882996
2176,Albuquerque,Bristol,0.0,0.3116721510887146
2937,12,seven,0.0,0.31187108159065247
2551,18,13 years,0.0,0.31190764904022217
3134,Dachshund,Itchy Itchiford,0.0,0.3119620680809021
1922,Morarji Desai,Narendra Modi,0.0,0.3122515082359314
1434,Rabindranath Tagore,Lata Mangeshkar,0.0,0.31225213408470154
2378,no,18,0.0,0.3128070831298828
3547,Talia Shire,Tate Taylor,0.0,0.31303203105926514
3310,Darmstadtium,Oganesson,0.0,0.3130398988723755
3581,12,24,0.0,0.3131418228149414
3150,Daniel Mays,John Talfryn Thomas,0.0,0.3131980895996094
2918,May - August 2007,2011,0.0,0.31320083141326904
705,organ,epithelial tissues,1.0,0.31332165002822876
384,Shagun Pandey,Poorva Gokhale,0.0,0.31343919038772583
669,Schlieffen Plan,The Anaconda Plan,0.0,0.31348663568496704
635,"May 24, 2010","June 26, 2011",0.0,0.31383100152015686
1431,Justin Rose,Dustin Johnson,0.0,0.31385913491249084
1716,He­lium,hydrogen,0.0,0.3138900399208069
3442,1921,1898,0.0,0.31390440464019775
3621,Saffron,Southwest Asia,0.0,0.3143473267555237
1707,Jessica,Marcia Clark,0.0,0.3143866956233978
273,"2,300,000,000",800 to 1000 million,0.0,0.3148406744003296
3402,Vive la révolution,La Marseillaise,0.0,0.3152371942996979
421,1 December 2018,"April 27, 2018",0.0,0.3162246346473694
2342,The discovery of hyperbolic geometry,physics,0.0,0.3162950575351715
1986,Des Moines,st. louis,0.0,0.3164671063423157
2052,"November 20, 2018","march 1, 2018",0.0,0.31649234890937805
1738,Taxonomy,biogeography,0.0,0.31666049361228943
1519,2018,"February 5, 2016",0.0,0.31688088178634644
2974,1978,"June 23, 1999",0.0,0.31697097420692444
533,Stephen Perry,Sidney Poitier,0.0,0.3170704245567322
643,Syria,Venezuela,0.0,0.3173249661922455
1919,Morarji Desai,indira gandhi,0.0,0.3175315260887146
1450,Max Lloyd-Jones,Grant Bowler,0.0,0.3178289532661438
2076,"978,000,000","around 7, 500, 000, 000",0.0,0.3178853690624237
3311,January 2019,8 january 2018,0.0,0.31799399852752686
1540,constantly,the fourth week,0.0,0.3180021643638611
1337,None,15,0.0,0.31834810972213745
1113,the 104th Congress,united states house of representatives,2.0,0.3185489773750305
179,engraving,Intaglio,0.0,0.31858575344085693
382,Shagun Pandey,kriti sanon,0.0,0.31863850355148315
3508,1964,1939,0.0,0.3186398148536682
3277,92,11,0.0,0.318689227104187
1967,novation,Delegation,0.0,0.3188765048980713
797,sign language,Aphasia,1.0,0.3189276456832886
198,life,Paleozoic,0.0,0.3190115690231323
2857,Nitrate,sanitary landfills,1.0,0.31947967410087585
2079,"978,000,000",600 to 1000 million,0.0,0.3196575343608856
501,The FCC,their governments,1.0,0.31970781087875366
1242,a typewriter ribbon,Cracker Jack ring,0.0,0.31985968351364136
1215,Mariska Magdolna Hargitay,Jillian Noel Hennessy,0.0,0.3201735317707062
1860,Lexie Grey,Elizabeth,0.0,0.3202597498893738
3265,Regina,Arthur,0.0,0.320293128490448
3394,TLS 1.3,Transport Layer Security,0.0,0.3204616606235504
3201,Thalia Grace,Annabeth Chase,0.0,0.32049936056137085
3021,Rectified spirit,vodka,2.0,0.32053646445274353
3046,235 or 236,435 congressional districts,1.0,0.3205380439758301
3286,heartbreak song,"\""I'm sorry\""",0.0,0.320634126663208
3039,Congress,the several States,1.0,0.3207055330276489
3275,through the maternal line,hereditary,1.0,0.3208475112915039
3537,2016–17,2011\\u201312,0.0,0.3208937644958496
3327,volcanic,subduction zone,0.0,0.32127219438552856
1068,Shankar Dayal Sharma,Muppavarapu Venkaiah Naidu,0.0,0.32138383388519287
1203,Shankar Dayal Sharma,Muppavarapu Venkaiah Naidu,0.0,0.32138383388519287
1750,Psyche,Proserpina,0.0,0.3214457333087921
1116,Ulama,football,0.0,0.32151371240615845
1482,Cassie Jo Stoddart,Jennifer Ann Crecente,0.0,0.32209259271621704
1751,Psyche,Cooke,0.0,0.3221920132637024
891,New York,the Northeastern United States,0.0,0.3222399055957794
1108,American Express Company,US Bancorp,0.0,0.32225409150123596
2907,2017,"february 4, 2018",2.0,0.32245326042175293
2786,Heaven,toll,0.0,0.3225972354412079
252,1995,2011,0.0,0.3228859007358551
582,Jeff Harlan,john gallagher jr.,0.0,0.3229491710662842
2624,8,13,0.0,0.3230929374694824
1428,shoulder sleeve,on the collar,1.0,0.32320064306259155
3356,General Sweet Mayhem,Emmet,0.0,0.3233100175857544
3414,ï¿½,white,0.0,0.32332542538642883
1037,"January 8, 2019","October 16, 2018",0.0,0.32361727952957153
3384,9,four,0.0,0.3237737715244293
366,the 1980s,1933,0.0,0.32419320940971375
1061,Old English,German,0.0,0.32427555322647095
2383,74,1800,0.0,0.3245222568511963
77,Indiana,"terre haute, indiana",2.0,0.32464855909347534
2696,Ernst Haeckel,Hans Reiter,0.0,0.32478731870651245
2435,Oscar Hertwig,august weismann,0.0,0.3251146376132965
2834,Michael Gove,Mike Pompeo,1.0,0.3252878785133362
1356,Bulgaria,Spain,0.0,0.3253198266029358
697,1540s,18,0.0,0.32538995146751404
3559,Minnesota Vikings,Packers,0.0,0.32544925808906555
3193,August 2016,29 March 2017,0.0,0.32567694783210754
2873,broader focus,globalization,1.0,0.32608237862586975
1888,"January 9, 2019","september 27, 2017",1.0,0.3261008560657501
1455,Klondike Kat,Candyman,0.0,0.3261539041996002
2997,China,song dynasty,0.0,0.3261964023113251
3440,1921,1963,0.0,0.3263991177082062
3199,"""personal account number""",The National Insurance number,2.0,0.32669955492019653
2222,Michael Faraday,Nikola Tesla,1.0,0.327151894569397
1115,the 104th Congress,the 1994 Congressional election campaign,2.0,0.327258825302124
1643,1990,2015,0.0,0.3273276090621948
3146,July 11,"october 28, 2017",0.0,0.3274870216846466
378,the Union Government,both the central and state government,2.0,0.3275470435619354
532,Stephen Perry,Richard Parnell Habersham,0.0,0.3277263641357422
1580,16 March 2019,2018,1.0,0.3277694582939148
2391,74,29,1.0,0.32780665159225464
767,"January 8, 2019","January 11, 2011",1.0,0.327873557806015
1709,Jessica,Shannon,0.0,0.3280782699584961
67,"December 4, 2018","March 27, 2018",0.0,0.328208327293396
2976,Prudential plc,Pakistan,0.0,0.32828396558761597
1463,Furious 7,"\""Fast Five\""",0.0,0.3283490836620331
2648,Health information technology,pathophysiology,0.0,0.32837992906570435
2432,20–40 million,four,0.0,0.32843998074531555
3300,Vanessa Hudgens,Ashley Michelle Tisdale,1.0,0.3285253942012787
1824,"May 17, 2015","October 8, 2017",0.0,0.3285881280899048
2584,Prague,charlottetown,1.0,0.329038143157959
1163,155,114,0.0,0.32904377579689026
2708,1937,1874,0.0,0.32915303111076355
3250,43,972,0.0,0.3298138380050659
1897,Terry Serpico,Paulo Costanzo,0.0,0.33003196120262146
2640,Brazil,India,0.0,0.33022961020469666
885,Uttar Pradesh,Kerala,0.0,0.33045172691345215
1004,asymmetrical federalism,a constitutional monarchy,0.0,0.3304595947265625
1782,32,eight,0.0,0.3305164873600006
2985,Conrad,Spencer Breslin,0.0,0.3305572271347046
2448,Richard Madden,Matthew Rhys,1.0,0.3307042121887207
3221,91 miles,45 miles,0.0,0.3307802379131317
1200,Universal Studios Hollywood,Los Angeles,1.0,0.33078283071517944
1234,2011,july 2014,0.0,0.33092525601387024
1009,"September 1, 1945",age 11,0.0,0.33177104592323303
7,Alexandria Ocasio-Cortez,elise marie stefanik,1.0,0.3318277597427368
639,OWN,nbc,0.0,0.33184489607810974
422,1 December 2018,"november 11, 2017",0.0,0.33208853006362915
3496,Macchanu,makardhwaja,2.0,0.3322207033634186
1036,"January 8, 2019","October 23, 2018",0.0,0.33245953917503357
2226,Robert MacArthur Crawford,Chris Brigandi,0.0,0.33253753185272217
1544,John Rzeznik,Elton John,0.0,0.3326106071472168
2244,22,10,1.0,0.33263665437698364
1885,Philipp Scheidemann,kaiser wilhelm ii,0.0,0.3328571617603302
2540,"December 1, 2018",2017,0.0,0.33287471532821655
3258,43,26,1.0,0.33369284868240356
1587,Jason and Justin Draeger,Rob Reiner,0.0,0.33371686935424805
3209,New York,California,0.0,0.333768367767334
2953,2016,July 4,0.0,0.33388829231262207
3097,Annabeth Gish,Catherine Parker,0.0,0.3339082896709442
2476,2018,1994,0.0,0.33418309688568115
3649,Rome,Sub-Roman Britain,0.0,0.3344838321208954
1752,Psyche,Ganymede,1.0,0.33456334471702576
1436,Rabindranath Tagore,Nusrat Fateh Ali Khan,0.0,0.3347233533859253
1517,Miami,Barcelona,1.0,0.3348970413208008
1358,Bulgaria,germany,0.0,0.3349815309047699
700,1540s,31 October 1548,1.0,0.33505555987358093
3352,Opposite,1,0.0,0.3351218104362488
985,Boston Red Sox,Los Angeles Dodgers,0.0,0.33513450622558594
3126,Boston Red Sox,Los Angeles Dodgers,0.0,0.33513450622558594
1748,Psyche,cupid,0.0,0.33535706996917725
2885,oxidant,metalloids,0.0,0.3356325924396515
3238,naturally replenished,reduces groundwater recharge,1.0,0.335651159286499
248,Surendra Pal,mukesh khanna,2.0,0.33599528670310974
1028,Vidhan Sabha  Metro Station,Kashmeri Gate station,0.0,0.33632999658584595
2066,George and Ira Gershwin,Sarah Vaughan,0.0,0.33665505051612854
2408,Royal Automobile Club,ra's al ghul,0.0,0.33678632974624634
143,5th century,the second century CE,0.0,0.3368161916732788
851,arbitrageur,the borrower,1.0,0.33694422245025635
3498,2010,"February 6, 2011",1.0,0.3370632231235504
265,the spirit of perverseness,The Imp of the Perverse,0.0,0.3374300003051758
133,Amos 'n Andy,ABC,0.0,0.3375898003578186
1618,season three,the eighth-season finale,0.0,0.3376111090183258
357,1,four,0.0,0.33806127309799194
1728,"December 2, 2018","december 20, 2017",0.0,0.3381209373474121
495,DC Universe,CBS,0.0,0.3381737470626831
2005,Alison Pill,Rachel Griffiths,0.0,0.3383767306804657
685,Natalie Dormer,Essie Davis,0.0,0.3387669622898102
598,"January 17, 2019","March 15, 2018",0.0,0.33896011114120483
66,"December 4, 2018","October 8, 1998",0.0,0.33899345993995667
146,1814,1931,1.0,0.33926165103912354
1202,Shankar Dayal Sharma,Ram Nath Kovind,0.0,0.3393481373786926
1668,"$2,500","$ 25, 000",0.0,0.33939284086227417
928,the current domestic posting rate,Nationality,0.0,0.33947238326072693
619,Pratap Nagar Metro Station,New Delhi,0.0,0.33949366211891174
1444,Richardson,Danny Taylor,0.0,0.3397147059440613
644,Syria,Libya,0.0,0.3397201895713806
3529,Reeve Jefferson Carney,reeve carney,2.0,0.3398684561252594
1891,20,13,0.0,0.3402979075908661
167,Leto,Joywave,0.0,0.3403375744819641
2722,1999,the late 1990s,2.0,0.34067755937576294
3476,1919,1896,0.0,0.34070348739624023
3457,25 August 2002,january 2018,0.0,0.34075480699539185
3410,22,90,0.0,0.3409489393234253
1346,China,Chinese court official Cai Lun,0.0,0.3412030339241028
3231,massive hemorrhage,blood squirt,1.0,0.34135323762893677
2187,1962,"november 23, 1961",0.0,0.34140828251838684
1884,Philipp Scheidemann,German sailors,0.0,0.34143251180648804
544,EMI Studios,Abbey Road Studios,1.0,0.34145858883857727
1181,Africa,chicago,0.0,0.34147536754608154
2480,"October 16, 2018",2017,0.0,0.3415527641773224
3132,meter,zero,0.0,0.34182482957839966
2631,2010,"february 6, 2011",2.0,0.34191250801086426
980,"Ashland, Virginia","greenwood falls, virginia",0.0,0.3419331908226013
194,Lena Horne,Thelma Carpenter,0.0,0.3421648144721985
2135,4,24,2.0,0.342389851808548
1477,Jillian Mele,Lauren Green,1.0,0.34251153469085693
1830,16,10,1.0,0.34262189269065857
942,David Bamigboye,Alhaji Mohammed Alabi,0.0,0.34265175461769104
2273,"""support our troops""",welcome home,1.0,0.3426963686943054
3114,Drug Enforcement Administration,USN,0.0,0.34307947754859924
2495,increase,nucleosynthesis,0.0,0.343283474445343
449,Jerry Reed Hubbard,Burt Reynolds,2.0,0.3435107469558716
3542,2016–17,2001,1.0,0.3436497449874878
2557,Ken Block,Shirley Booth,0.0,0.34405869245529175
2403,front-wheel drive,FWD,0.0,0.34437042474746704
1870,Glynis Johns,Julie Andrews,0.0,0.3443853259086609
1484,Cassie Jo Stoddart,Rachel Scott,0.0,0.34443730115890503
1237,2011,new year's eve,0.0,0.34446704387664795
343,the Middle East,desert,1.0,0.3445930480957031
1109,American Express Company,bank of america,1.0,0.3449811041355133
1443,Richardson,Michael Gambon,0.0,0.34500813484191895
2566,"October 15, 2018","October 12, 2017",1.0,0.3452821373939514
3643,Famine,victory,0.0,0.3461759686470032
2883,oxidant,aluminiu,0.0,0.3461879789829254
3375,1757,1526,1.0,0.34661591053009033
2416,1909,1915,0.0,0.34679704904556274
3437,1921,1912,0.0,0.34698379039764404
3512,lack of protein and calories,famine,1.0,0.3475722372531891
2561,India,United States,0.0,0.34779828786849976
2059,Anocracy,warlordism,0.0,0.34814029932022095
183,"January 2, 2016",2017,0.0,0.3484863340854645
502,The FCC,PPL,1.0,0.3487054705619812
2380,no,Oregon,0.0,0.3489079773426056
3254,43,13,0.0,0.3489890694618225
2350,1987,the 1980s,2.0,0.3490917682647705
2145,The Fabulous Moolah,Charlotte Flair,0.0,0.34918212890625
1035,"January 8, 2019","march 18, 2018",0.0,0.3494275212287903
852,arbitrageur,speculators,2.0,0.3495752215385437
726,Kailash Satyarthi,Rabindranath Tagore,0.0,0.3499066233634949
394,Article 37,43A,0.0,0.35001039505004883
2386,74,three,0.0,0.3501575291156769
2064,Anocracy,republic,0.0,0.3502146005630493
2077,"978,000,000",1 million,0.0,0.3506956100463867
1928,Eva Mendes,Eva de la Caridad M\u00e9ndez,2.0,0.3507838547229767
1607,Texas,Western Kentucky,0.0,0.35089802742004395
2987,Conrad,lawrence quinn,0.0,0.35118168592453003
