,answer1,answer2,label,bi_encoder,f1
3018,Rectified spirit,alcohol by volume,0.0,0.2949122488498688,0.28571428571428575
728,The Federalists,Congress,0.0,0.2951316833496094,0.28571428571428575
304,972,about 900,1.0,0.29527705907821655,0.28571428571428575
1694,10,the Atlantic Ocean,0.0,0.29544252157211304,0.28571428571428575
2858,Nitrate,improper disposal of wastes,1.0,0.2954775393009186,0.28571428571428575
1873,Operation Eagle Claw,CIA,0.0,0.29573050141334534,0.28571428571428575
3263,Emily Blunt,julie andrews,0.0,0.2960342466831207,0.28571428571428575
2783,George III,France,0.0,0.2961937189102173,0.28571428571428575
448,Jerry Reed Hubbard,jerry reed,2.0,0.296377956867218,0.28571428571428575
1474,Jillian Mele,Lauren Susan Green,1.0,0.29651421308517456,0.28571428571428575
3203,Thalia Grace,Cleisidice,0.0,0.29661670327186584,0.28571428571428575
2667,Sugar maple,norway spruce,0.0,0.29674655199050903,0.28571428571428575
184,"January 2, 2016",2018,0.0,0.29694604873657227,0.28571428571428575
3618,Saffron,Crocus sativus,0.0,0.2970740795135498,0.28571428571428575
2060,Anocracy,military dictatorship,0.0,0.29722633957862854,0.28571428571428575
1281,"March 2, 1836",2003,0.0,0.29727819561958313,0.28571428571428575
168,Leto,jared leto,2.0,0.2973644733428955,0.28571428571428575
137,1969,the 1980s,1.0,0.297392874956131,0.28571428571428575
2235,Myers,Sam & Dave,0.0,0.29741939902305603,0.28571428571428575
3557,Minnesota Vikings,Detroit Lions,0.0,0.29749196767807007,0.28571428571428575
334,Frank Sinatra,Tom Hanks,0.0,0.2975127100944519,0.28571428571428575
2581,Prague,Nice,0.0,0.29751795530319214,0.28571428571428575
101,/,EPUB,0.0,0.29753291606903076,0.28571428571428575
1599,July 2019,"September 20, 2016",2.0,0.2975460886955261,0.28571428571428575
3350,Opposite,Decurrent,0.0,0.29758352041244507,0.28571428571428575
1688,10,7 hurricanes,0.0,0.2976759970188141,0.28571428571428575
2171,1951,1975,0.0,0.2976788282394409,0.28571428571428575
2973,1978,2009,0.0,0.297916054725647,0.28571428571428575
638,OWN,8,0.0,0.2981792688369751,0.28571428571428575
2799,Lightning,wall charger,0.0,0.2982267141342163,0.28571428571428575
305,972,981 different manuscripts,1.0,0.29835575819015503,0.28571428571428575
1696,10,14\\u201319,0.0,0.29859811067581177,0.28571428571428575
2473,Georgia,doom,0.0,0.2987116575241089,0.28571428571428575
2756,TGRI,The Corporation,0.0,0.2987583875656128,0.28571428571428575
307,the company Faro Automated Solutions,Isaac Asimov,0.0,0.2987663745880127,0.28571428571428575
3432,production–possibility frontier,purchasing power parity,0.0,0.2987940013408661,0.28571428571428575
2982,professional insolvency and restructuring practitioners,administrator,1.0,0.29897916316986084,0.28571428571428575
2743,by the 5th century,1546,0.0,0.2990913391113281,0.28571428571428575
1348,China,cai lun,2.0,0.2993977665901184,0.28571428571428575
2496,increase,isotope,0.0,0.29944878816604614,0.28571428571428575
1935,NC State,Oklahoma Sooners,1.0,0.299681156873703,0.28571428571428575
1739,Taxonomy,Conservation biology,0.0,0.3000338673591614,0.28571428571428575
3657,Robert de La Salle,rene - robert cavelier,2.0,0.30032074451446533,0.28571428571428575
1489,Upstate New York,"Austin, Texas",0.0,0.3005388081073761,0.28571428571428575
996,the Fifth Amendment,bill of rights,0.0,0.30079224705696106,0.28571428571428575
283,036,123,0.0,0.3009125292301178,0.28571428571428575
2472,Georgia,Mr. Jim Gentry,0.0,0.30121496319770813,0.28571428571428575
213,shoulder blade,scapula,2.0,0.301547110080719,0.28571428571428575
1359,Bulgaria,England,0.0,0.30162155628204346,0.28571428571428575
1826,16,25,0.0,0.3016386926174164,0.28571428571428575
2395,25,16,0.0,0.30163872241973877,0.28571428571428575
3103,Moyra Fraser,Geoffrey Palmer,0.0,0.30238741636276245,0.28571428571428575
1051,The Fury in the Jury,The Tyrant,0.0,0.3025815486907959,0.28571428571428575
380,Shagun Pandey,Sushant Singh Rajput,0.0,0.30262836813926697,0.28571428571428575
847,arbitrageur,Bull,0.0,0.30264440178871155,0.28571428571428575
119,the governor,adjutant general,1.0,0.3027177155017853,0.28571428571428575
337,the Middle East,the Atlas Mountains,0.0,0.30274510383605957,0.28571428571428575
2583,Prague,dresden,1.0,0.30343765020370483,0.28571428571428575
1754,Norma Koch,bette davis,2.0,0.3034762740135193,0.28571428571428575
2485,parts of southern California,los angeles,1.0,0.30351701378822327,0.28571428571428575
720,1909,1968,0.0,0.30363255739212036,0.28571428571428575
2137,V6 single hybrid turbocharger engine,Diesel,0.0,0.3036497235298157,0.28571428571428575
2984,Conrad,norval,0.0,0.3037243187427521,0.28571428571428575
2638,47,three,0.0,0.30376777052879333,0.28571428571428575
356,1,27,0.0,0.30416935682296753,0.28571428571428575
2276,2018,1990,0.0,0.30424460768699646,0.28571428571428575
1344,three,11,0.0,0.30433565378189087,0.28571428571428575
1249,"Templeton ""Face"" Peck",Faceman,0.0,0.30438685417175293,0.28571428571428575
511,after the year 2001,"March 3, 1931",0.0,0.3044833838939667,0.28571428571428575
1769,Raúl Esparza,Steven M. Zirnkilton,0.0,0.30460309982299805,0.28571428571428575
1129,3,two,0.0,0.3046824336051941,0.28571428571428575
2825,16Â March 2018,2 december 2015,0.0,0.3055313527584076,0.28571428571428575
710,"""Counterfeit""","July 9, 2016",0.0,0.30557024478912354,0.28571428571428575
2852,1980,2015,1.0,0.3055788278579712,0.28571428571428575
197,life,Cenozoic,0.0,0.3055919110774994,0.28571428571428575
1403,Sara,ashley benson,0.0,0.3056681752204895,0.28571428571428575
329,the Portuguese,Christopher Columbus,0.0,0.30569636821746826,0.28571428571428575
2238,22,1,0.0,0.3059534728527069,0.28571428571428575
2462,coati,tayra,1.0,0.3062109351158142,0.28571428571428575
2765,"21,013","41, 900",0.0,0.30639463663101196,0.28571428571428575
1016,70-85 million people,50 to 55 million,0.0,0.3066028654575348,0.28571428571428575
477,the British government,Pakistan,0.0,0.3067028522491455,0.28571428571428575
1627,Jury duty,Individual shared responsibility provision,0.0,0.3067726492881775,0.28571428571428575
752,"Houston, Texas",vanderbilt stadium,0.0,0.30677855014801025,0.28571428571428575
871,The Battle of the Labyrinth,The Sea of Monsters,0.0,0.3070271611213684,0.28571428571428575
1798,of Precambrian,Paleoproterozoic era,1.0,0.30704551935195923,0.28571428571428575
97,/,file.txt,0.0,0.30722442269325256,0.28571428571428575
2782,the West Point cadet officer,sergeants,1.0,0.3074641525745392,0.28571428571428575
3568,graphite or metal,permanent magnets,0.0,0.3079255223274231,0.28571428571428575
2007,Alison Pill,Shelby Miller,0.0,0.30795571208000183,0.28571428571428575
1238,2011,1898,0.0,0.3080565333366394,0.28571428571428575
247,Surendra Pal,Dulquer Salmaan,0.0,0.3094467520713806,0.28571428571428575
587,Missy Peregrym,Margaret Denise Quigley,0.0,0.3095948100090027,0.28571428571428575
2920,May - August 2007,November 1963,0.0,0.3098086416721344,0.28571428571428575
388,the spirit world,Hern\u00e1n Cort\u00e9s,0.0,0.3099311888217926,0.28571428571428575
1303,02330,1906,0.0,0.3100721538066864,0.28571428571428575
1286,four,10,0.0,0.31016039848327637,0.28571428571428575
69,"December 4, 2018",2019,0.0,0.3101641535758972,0.28571428571428575
299,town,agricultural,2.0,0.3102273941040039,0.28571428571428575
80,Father Christmas,warmth,1.0,0.3104891777038574,0.28571428571428575
510,after the year 2001,2009,0.0,0.31057626008987427,0.28571428571428575
1672,Faithe Herman,chrissy metz,0.0,0.3107070326805115,0.28571428571428575
1818,the United States Census,state legislatures,0.0,0.3107336759567261,0.28571428571428575
202,"Somebody, presumably Thespis",aeschylus,0.0,0.3108765184879303,0.28571428571428575
3406,Vive la révolution,vivat,0.0,0.3110426068305969,0.28571428571428575
2549,1900,in the 20th century,2.0,0.31108996272087097,0.28571428571428575
946,Randall Flagg,Walter Padick,2.0,0.31116339564323425,0.28571428571428575
2301,Janet-Laine Green,Catherine Bell,0.0,0.3112456202507019,0.28571428571428575
1737,Taxonomy,Biological systematics,0.0,0.31151482462882996,0.28571428571428575
2176,Albuquerque,Bristol,0.0,0.3116721510887146,0.28571428571428575
2937,12,seven,0.0,0.31187108159065247,0.28571428571428575
2551,18,13 years,0.0,0.31190764904022217,0.28571428571428575
3134,Dachshund,Itchy Itchiford,0.0,0.3119620680809021,0.28571428571428575
1922,Morarji Desai,Narendra Modi,0.0,0.3122515082359314,0.28571428571428575
1434,Rabindranath Tagore,Lata Mangeshkar,0.0,0.31225213408470154,0.28571428571428575
2378,no,18,0.0,0.3128070831298828,0.28571428571428575
3547,Talia Shire,Tate Taylor,0.0,0.31303203105926514,0.28571428571428575
3310,Darmstadtium,Oganesson,0.0,0.3130398988723755,0.28571428571428575
3581,12,24,0.0,0.3131418228149414,0.28571428571428575
3150,Daniel Mays,John Talfryn Thomas,0.0,0.3131980895996094,0.28571428571428575
2918,May - August 2007,2011,0.0,0.31320083141326904,0.28571428571428575
705,organ,epithelial tissues,1.0,0.31332165002822876,0.28571428571428575
384,Shagun Pandey,Poorva Gokhale,0.0,0.31343919038772583,0.28571428571428575
669,Schlieffen Plan,The Anaconda Plan,0.0,0.31348663568496704,0.28571428571428575
635,"May 24, 2010","June 26, 2011",0.0,0.31383100152015686,0.28571428571428575
1431,Justin Rose,Dustin Johnson,0.0,0.31385913491249084,0.28571428571428575
1716,He­lium,hydrogen,0.0,0.3138900399208069,0.28571428571428575
3442,1921,1898,0.0,0.31390440464019775,0.28571428571428575
3621,Saffron,Southwest Asia,0.0,0.3143473267555237,0.28571428571428575
1707,Jessica,Marcia Clark,0.0,0.3143866956233978,0.28571428571428575
273,"2,300,000,000",800 to 1000 million,0.0,0.3148406744003296,0.28571428571428575
3402,Vive la révolution,La Marseillaise,0.0,0.3152371942996979,0.28571428571428575
421,1 December 2018,"April 27, 2018",0.0,0.3162246346473694,0.28571428571428575
2342,The discovery of hyperbolic geometry,physics,0.0,0.3162950575351715,0.28571428571428575
1986,Des Moines,st. louis,0.0,0.3164671063423157,0.28571428571428575
2052,"November 20, 2018","march 1, 2018",0.0,0.31649234890937805,0.28571428571428575
1738,Taxonomy,biogeography,0.0,0.31666049361228943,0.28571428571428575
1519,2018,"February 5, 2016",0.0,0.31688088178634644,0.28571428571428575
2974,1978,"June 23, 1999",0.0,0.31697097420692444,0.28571428571428575
533,Stephen Perry,Sidney Poitier,0.0,0.3170704245567322,0.28571428571428575
643,Syria,Venezuela,0.0,0.3173249661922455,0.28571428571428575
1919,Morarji Desai,indira gandhi,0.0,0.3175315260887146,0.28571428571428575
1450,Max Lloyd-Jones,Grant Bowler,0.0,0.3178289532661438,0.28571428571428575
2076,"978,000,000","around 7, 500, 000, 000",0.0,0.3178853690624237,0.28571428571428575
3311,January 2019,8 january 2018,0.0,0.31799399852752686,0.28571428571428575
1540,constantly,the fourth week,0.0,0.3180021643638611,0.28571428571428575
1337,None,15,0.0,0.31834810972213745,0.28571428571428575
1113,the 104th Congress,united states house of representatives,2.0,0.3185489773750305,0.28571428571428575
179,engraving,Intaglio,0.0,0.31858575344085693,0.28571428571428575
382,Shagun Pandey,kriti sanon,0.0,0.31863850355148315,0.28571428571428575
3508,1964,1939,0.0,0.3186398148536682,0.28571428571428575
3277,92,11,0.0,0.318689227104187,0.28571428571428575
1967,novation,Delegation,0.0,0.3188765048980713,0.28571428571428575
797,sign language,Aphasia,1.0,0.3189276456832886,0.28571428571428575
198,life,Paleozoic,0.0,0.3190115690231323,0.28571428571428575
2857,Nitrate,sanitary landfills,1.0,0.31947967410087585,0.28571428571428575
2079,"978,000,000",600 to 1000 million,0.0,0.3196575343608856,0.28571428571428575
501,The FCC,their governments,1.0,0.31970781087875366,0.28571428571428575
1242,a typewriter ribbon,Cracker Jack ring,0.0,0.31985968351364136,0.28571428571428575
1215,Mariska Magdolna Hargitay,Jillian Noel Hennessy,0.0,0.3201735317707062,0.28571428571428575
1860,Lexie Grey,Elizabeth,0.0,0.3202597498893738,0.28571428571428575
3265,Regina,Arthur,0.0,0.320293128490448,0.28571428571428575
3394,TLS 1.3,Transport Layer Security,0.0,0.3204616606235504,0.28571428571428575
3201,Thalia Grace,Annabeth Chase,0.0,0.32049936056137085,0.28571428571428575
3021,Rectified spirit,vodka,2.0,0.32053646445274353,0.28571428571428575
3046,235 or 236,435 congressional districts,1.0,0.3205380439758301,0.28571428571428575
3286,heartbreak song,"\""I'm sorry\""",0.0,0.320634126663208,0.28571428571428575
3039,Congress,the several States,1.0,0.3207055330276489,0.28571428571428575
3275,through the maternal line,hereditary,1.0,0.3208475112915039,0.28571428571428575
3537,2016–17,2011\\u201312,0.0,0.3208937644958496,0.28571428571428575
3327,volcanic,subduction zone,0.0,0.32127219438552856,0.28571428571428575
1068,Shankar Dayal Sharma,Muppavarapu Venkaiah Naidu,0.0,0.32138383388519287,0.28571428571428575
1203,Shankar Dayal Sharma,Muppavarapu Venkaiah Naidu,0.0,0.32138383388519287,0.28571428571428575
1750,Psyche,Proserpina,0.0,0.3214457333087921,0.28571428571428575
1116,Ulama,football,0.0,0.32151371240615845,0.28571428571428575
1482,Cassie Jo Stoddart,Jennifer Ann Crecente,0.0,0.32209259271621704,0.28571428571428575
1751,Psyche,Cooke,0.0,0.3221920132637024,0.28571428571428575
891,New York,the Northeastern United States,0.0,0.3222399055957794,0.28571428571428575
1108,American Express Company,US Bancorp,0.0,0.32225409150123596,0.28571428571428575
2907,2017,"february 4, 2018",2.0,0.32245326042175293,0.28571428571428575
2786,Heaven,toll,0.0,0.3225972354412079,0.28571428571428575
252,1995,2011,0.0,0.3228859007358551,0.28571428571428575
582,Jeff Harlan,john gallagher jr.,0.0,0.3229491710662842,0.28571428571428575
2624,8,13,0.0,0.3230929374694824,0.28571428571428575
1428,shoulder sleeve,on the collar,1.0,0.32320064306259155,0.28571428571428575
3356,General Sweet Mayhem,Emmet,0.0,0.3233100175857544,0.28571428571428575
3414,ï¿½,white,0.0,0.32332542538642883,0.28571428571428575
1037,"January 8, 2019","October 16, 2018",0.0,0.32361727952957153,0.28571428571428575
3384,9,four,0.0,0.3237737715244293,0.28571428571428575
366,the 1980s,1933,0.0,0.32419320940971375,0.28571428571428575
1061,Old English,German,0.0,0.32427555322647095,0.28571428571428575
2383,74,1800,0.0,0.3245222568511963,0.28571428571428575
77,Indiana,"terre haute, indiana",2.0,0.32464855909347534,0.28571428571428575
2696,Ernst Haeckel,Hans Reiter,0.0,0.32478731870651245,0.28571428571428575
2435,Oscar Hertwig,august weismann,0.0,0.3251146376132965,0.28571428571428575
2834,Michael Gove,Mike Pompeo,1.0,0.3252878785133362,0.28571428571428575
1356,Bulgaria,Spain,0.0,0.3253198266029358,0.28571428571428575
697,1540s,18,0.0,0.32538995146751404,0.28571428571428575
3559,Minnesota Vikings,Packers,0.0,0.32544925808906555,0.28571428571428575
3193,August 2016,29 March 2017,0.0,0.32567694783210754,0.28571428571428575
2873,broader focus,globalization,1.0,0.32608237862586975,0.28571428571428575
1888,"January 9, 2019","september 27, 2017",1.0,0.3261008560657501,0.28571428571428575
1455,Klondike Kat,Candyman,0.0,0.3261539041996002,0.28571428571428575
2997,China,song dynasty,0.0,0.3261964023113251,0.28571428571428575
3440,1921,1963,0.0,0.3263991177082062,0.28571428571428575
3199,"""personal account number""",The National Insurance number,2.0,0.32669955492019653,0.28571428571428575
2222,Michael Faraday,Nikola Tesla,1.0,0.327151894569397,0.28571428571428575
1115,the 104th Congress,the 1994 Congressional election campaign,2.0,0.327258825302124,0.28571428571428575
1643,1990,2015,0.0,0.3273276090621948,0.28571428571428575
3146,July 11,"october 28, 2017",0.0,0.3274870216846466,0.28571428571428575
378,the Union Government,both the central and state government,2.0,0.3275470435619354,0.28571428571428575
532,Stephen Perry,Richard Parnell Habersham,0.0,0.3277263641357422,0.28571428571428575
1580,16 March 2019,2018,1.0,0.3277694582939148,0.28571428571428575
2391,74,29,1.0,0.32780665159225464,0.28571428571428575
767,"January 8, 2019","January 11, 2011",1.0,0.327873557806015,0.28571428571428575
1709,Jessica,Shannon,0.0,0.3280782699584961,0.28571428571428575
67,"December 4, 2018","March 27, 2018",0.0,0.328208327293396,0.28571428571428575
2976,Prudential plc,Pakistan,0.0,0.32828396558761597,0.28571428571428575
1463,Furious 7,"\""Fast Five\""",0.0,0.3283490836620331,0.28571428571428575
2648,Health information technology,pathophysiology,0.0,0.32837992906570435,0.28571428571428575
2432,20–40 million,four,0.0,0.32843998074531555,0.28571428571428575
3300,Vanessa Hudgens,Ashley Michelle Tisdale,1.0,0.3285253942012787,0.28571428571428575
1824,"May 17, 2015","October 8, 2017",0.0,0.3285881280899048,0.28571428571428575
2584,Prague,charlottetown,1.0,0.329038143157959,0.28571428571428575
1163,155,114,0.0,0.32904377579689026,0.28571428571428575
2708,1937,1874,0.0,0.32915303111076355,0.28571428571428575
3250,43,972,0.0,0.3298138380050659,0.28571428571428575
1897,Terry Serpico,Paulo Costanzo,0.0,0.33003196120262146,0.28571428571428575
2640,Brazil,India,0.0,0.33022961020469666,0.28571428571428575
885,Uttar Pradesh,Kerala,0.0,0.33045172691345215,0.28571428571428575
1004,asymmetrical federalism,a constitutional monarchy,0.0,0.3304595947265625,0.28571428571428575
1782,32,eight,0.0,0.3305164873600006,0.28571428571428575
2985,Conrad,Spencer Breslin,0.0,0.3305572271347046,0.28571428571428575
2448,Richard Madden,Matthew Rhys,1.0,0.3307042121887207,0.28571428571428575
3221,91 miles,45 miles,0.0,0.3307802379131317,0.28571428571428575
1200,Universal Studios Hollywood,Los Angeles,1.0,0.33078283071517944,0.28571428571428575
1234,2011,july 2014,0.0,0.33092525601387024,0.28571428571428575
1009,"September 1, 1945",age 11,0.0,0.33177104592323303,0.28571428571428575
7,Alexandria Ocasio-Cortez,elise marie stefanik,1.0,0.3318277597427368,0.28571428571428575
639,OWN,nbc,0.0,0.33184489607810974,0.28571428571428575
